Label,f1,f2,f3,f4,f5,f6,f7,f8,f9,f10,f11,f12,f13,f14,f15,f16,f17,f18
1,12,7027,78,501.9285714,5.571428571,0.857142857,0.928571429,0.874689667,12,246039,1108.916667,17574.21429,79.20833333,0.857142857,0.857142857,0.592238837,4,0.285714286
1,10,5112,104,464.7272727,9.454545455,0.909090909,0.909090909,0.807181703,9,173329,1425.222222,15757.18182,129.5656566,0.818181818,0.818181818,0.750040679,4,0.363636364
1,10,5362,72.4,487.4545455,6.581818182,0.909090909,0.909090909,1.020241133,9,178215,890.4444444,16201.36364,80.94949495,0.818181818,0.818181818,0.581309086,5,0.454545455
1,15,6481,153.8,405.0625,9.6125,0.9375,0.9375,1.513749871,14,228161,1927.857143,14260.0625,120.4910714,0.875,0.875,1.583641958,5,0.3125
1,7,4187,147.4285714,523.375,18.42857143,0.875,0.875,0.546078469,6,152444,3069.333333,19055.5,383.6666667,0.75,0.75,0.261587472,1,0.125
1,9,4464,48.11111111,446.4,4.811111111,0.9,0.9,0.686441303,8,148735,733.25,14873.5,73.325,0.8,0.8,0.472299142,4,0.4
1,11,5737,151,478.0833333,12.58333333,0.916666667,0.916666667,1.083513225,9,166237,1700.555556,13853.08333,141.712963,0.75,0.75,0.740907093,2,0.166666667
1,16,9431,217.125,554.7647059,12.77205882,0.941176471,0.941176471,0.453631213,13,283793,1522.615385,16693.70588,89.56561086,0.764705882,0.764705882,1.057275439,6,0.352941176
1,4,2539,254.25,507.8,50.85,0.8,0.8,0.248294144,3,92743,4671,18548.6,934.2,0.6,0.6,0.226360319,2,0.4
1,11,7592,171.0909091,584,13.16083916,0.846153846,0.923076923,1.269830952,11,280379,1501.090909,21567.61538,115.4685315,0.846153846,0.846153846,1.151322876,4,0.307692308
1,17,6491,46.17647059,360.6111111,2.565359477,0.944444444,0.944444444,1.352177946,16,225514,514.375,12528.55556,28.57638889,0.888888889,0.888888889,0.869166463,8,0.444444444
1,8,5029,100.25,558.7777778,11.13888889,0.888888889,0.888888889,0.580744934,7,170238,1207.714286,18915.33333,134.1904762,0.777777778,0.777777778,0.545873989,4,0.444444444
1,14,10562,181.6428571,660.125,11.35267857,0.875,0.9375,0.984739058,14,364935,1662.285714,22808.4375,103.8928571,0.875,0.875,1.114309146,5,0.3125
1,19,10051,133.4210526,502.55,6.671052632,0.95,0.95,1.665874086,18,360814,1756.111111,18040.7,87.80555556,0.9,0.9,1.497758009,7,0.35
1,14,8339,132.7857143,463.2777778,7.376984127,0.777777778,0.944444444,1.357342444,15,312932,1456.4,17385.11111,80.91111111,0.833333333,0.888888889,1.275586402,6,0.333333333
1,8,4799,186.375,533.2222222,20.70833333,0.888888889,0.888888889,0.597984325,6,135112,2383,15012.44444,264.7777778,0.666666667,0.666666667,0.379506826,1,0.111111111
1,11,5325,188.7272727,443.75,15.72727273,0.916666667,0.916666667,0.799945348,9,144382,2404.555556,12031.83333,200.3796296,0.75,0.75,0.816303271,3,0.25
1,10,4344,48.2,394.9090909,4.381818182,0.909090909,0.909090909,0.800838112,9,144131,304.3333333,13102.81818,27.66666667,0.818181818,0.818181818,0.339350447,3,0.272727273
1,22,12006,109.5454545,480.24,4.381818182,0.88,0.96,2.364112294,23,427555,1470.956522,17102.2,58.83826087,0.92,0.92,1.9313003,9,0.36
1,21,10906,119.2857143,474.173913,5.186335404,0.913043478,0.956521739,2.16550976,21,410729,1074.047619,17857.78261,46.69772257,0.913043478,0.913043478,1.701943343,9,0.391304348
1,8,5669,238.5,629.8888889,26.5,0.888888889,0.888888889,0.674512515,6,170256,4218,18917.33333,468.6666667,0.666666667,0.666666667,0.522989731,3,0.333333333
1,18,10172,112.1666667,535.3684211,5.903508772,0.947368421,0.947368421,1.818588094,17,358053,1094.235294,18844.89474,57.59133127,0.894736842,0.894736842,1.068083095,5,0.263157895
1,11,5974,77.36363636,497.8333333,6.446969697,0.916666667,0.916666667,0.751998435,10,206061,699.9,17171.75,58.325,0.833333333,0.833333333,0.586092049,5,0.416666667
1,6,3560,129.8333333,508.5714286,18.54761905,0.857142857,0.857142857,0.416758294,5,131975,2483.8,18853.57143,354.8285714,0.714285714,0.714285714,0.249287131,1,0.142857143
1,7,3878,182.5714286,484.75,22.82142857,0.875,0.875,0.737940246,6,122124,945.5,15265.5,118.1875,0.75,0.75,0.535981468,3,0.375
1,10,6005,255.1,545.9090909,23.19090909,0.909090909,0.909090909,0.338458705,8,173185,2407.375,15744.09091,218.8522727,0.727272727,0.727272727,0.684525871,2,0.181818182
1,11,7024,78.81818182,585.3333333,6.568181818,0.916666667,0.916666667,0.871292734,10,245988,1250,20499,104.1666667,0.833333333,0.833333333,0.810389875,4,0.333333333
1,13,7615,89.15384615,543.9285714,6.368131868,0.928571429,0.928571429,1.31187703,12,282574,727.5,20183.85714,51.96428571,0.857142857,0.857142857,0.747555333,5,0.357142857
1,15,7194,75.6,423.1764706,4.447058824,0.882352941,0.941176471,1.323922286,15,254027,729.4666667,14942.76471,42.90980392,0.882352941,0.882352941,0.983683574,8,0.470588235
1,9,4068,131.8888889,406.8,13.18888889,0.9,0.9,0.939967456,8,133685,1330.625,13368.5,133.0625,0.8,0.8,0.542390892,3,0.3
1,16,6266,76.75,368.5882353,4.514705882,0.941176471,0.941176471,1.539159716,15,217002,546,12764.82353,32.11764706,0.882352941,0.882352941,0.901556022,6,0.352941176
1,15,9218,66.8,512.1111111,3.711111111,0.833333333,0.944444444,1.352829232,15,324803,549,18044.61111,30.5,0.833333333,0.888888889,0.920476479,7,0.388888889
1,13,5211,68.46153846,372.2142857,4.89010989,0.928571429,0.928571429,0.866902407,12,177008,949,12643.42857,67.78571429,0.857142857,0.857142857,0.687164992,5,0.357142857
1,10,4380,106.2,398.1818182,9.654545455,0.909090909,0.909090909,0.900291106,9,162793,1328.666667,14799.36364,120.7878788,0.818181818,0.818181818,0.462652172,2,0.181818182
1,15,5996,133,374.75,8.3125,0.9375,0.9375,1.841307614,14,218145,1113.714286,13634.0625,69.60714286,0.875,0.875,1.270883015,6,0.375
1,12,4539,82.75,349.1538462,6.365384615,0.923076923,0.923076923,0.995459942,11,151484,587.1818182,11652.61538,45.16783217,0.846153846,0.846153846,0.684020977,5,0.384615385
1,12,6409,91.16666667,493,7.012820513,0.923076923,0.923076923,1.083207319,11,222576,1170.818182,17121.23077,90.06293706,0.846153846,0.846153846,0.78229428,4,0.307692308
1,10,5080,39.3,461.8181818,3.572727273,0.909090909,0.909090909,0.740493492,9,180753,483.7777778,16432.09091,43.97979798,0.818181818,0.818181818,0.492101088,4,0.363636364
1,10,6009,80.4,546.2727273,7.309090909,0.909090909,0.909090909,0.937924067,9,207432,626.6666667,18857.45455,56.96969697,0.818181818,0.818181818,0.54578772,4,0.363636364
1,7,4962,95,620.25,11.875,0.875,0.875,0.800418561,6,163097,435.3333333,20387.125,54.41666667,0.75,0.75,0.296710508,3,0.375
1,18,8178,140.8333333,430.4210526,7.412280702,0.947368421,0.947368421,1.718299936,17,289635,1971.705882,15243.94737,103.7739938,0.894736842,0.894736842,1.369011936,7,0.368421053
1,8,3941,150.625,437.8888889,16.73611111,0.888888889,0.888888889,0.601317234,7,128879,1778,14319.88889,197.5555556,0.777777778,0.777777778,0.571802067,2,0.222222222
1,11,6204,138.8181818,517,11.56818182,0.916666667,0.916666667,1.219295753,10,217991,1548.4,18165.91667,129.0333333,0.833333333,0.833333333,1.009645311,4,0.333333333
1,12,6484,104.9166667,498.7692308,8.070512821,0.923076923,0.923076923,0.872383796,11,234045,1830.181818,18003.46154,140.7832168,0.846153846,0.846153846,0.524994676,5,0.384615385
1,10,4699,188.5,427.1818182,17.13636364,0.909090909,0.909090909,0.79664482,8,145174,2548.125,13197.63636,231.6477273,0.727272727,0.727272727,0.761933763,3,0.272727273
1,9,4888,139.3333333,488.8,13.93333333,0.9,0.9,0.663328404,8,164856,2188.625,16485.6,218.8625,0.8,0.8,0.535967168,3,0.3
1,12,7181,95.25,552.3846154,7.326923077,0.923076923,0.923076923,0.997083565,11,264917,711.8181818,20378.23077,54.75524476,0.846153846,0.846153846,0.664655431,3,0.230769231
1,22,9614,129.4545455,418,5.628458498,0.956521739,0.956521739,2.066708415,20,332145,1630.05,14441.08696,70.87173913,0.869565217,0.869565217,1.614675454,9,0.391304348
1,14,7548,88.14285714,471.75,5.508928571,0.875,0.9375,1.180886937,14,265778,878.1428571,16611.125,54.88392857,0.875,0.875,0.92212648,6,0.375
1,8,5240,181.375,582.2222222,20.15277778,0.888888889,0.888888889,0.868948692,6,169016,1654.333333,18779.55556,183.8148148,0.666666667,0.666666667,0.557976597,3,0.333333333
1,16,5573,109,327.8235294,6.411764706,0.941176471,0.941176471,1.464868382,15,204806,1315.333333,12047.41176,77.37254902,0.882352941,0.882352941,1.170996651,8,0.470588235
1,8,3913,106.375,434.7777778,11.81944444,0.888888889,0.888888889,0.790474212,7,129194,1254.714286,14354.88889,139.4126984,0.777777778,0.777777778,0.636827827,4,0.444444444
1,10,5227,65.4,475.1818182,5.945454545,0.909090909,0.909090909,0.73487718,9,177694,789.8888889,16154,71.80808081,0.818181818,0.818181818,0.552140061,5,0.454545455
1,18,11446,279.7222222,602.4210526,14.72222222,0.947368421,0.947368421,1.17857121,14,344526,2513.785714,18132.94737,132.3045113,0.736842105,0.736842105,1.398566777,5,0.263157895
1,16,8466,140.875,498,8.286764706,0.941176471,0.941176471,1.884309335,15,318347,1105.866667,18726.29412,65.05098039,0.882352941,0.882352941,1.10692195,6,0.352941176
1,15,8042,75.8,502.625,4.7375,0.9375,0.9375,1.202046615,14,284547,664.9285714,17784.1875,41.55803571,0.875,0.875,0.781757593,6,0.375
1,15,5788,124.4,361.75,7.775,0.9375,0.9375,1.230167346,12,165063,983.75,10316.4375,61.484375,0.75,0.75,0.863589479,5,0.3125
1,13,6769,122.6153846,483.5,8.758241758,0.928571429,0.928571429,0.981336973,12,236236,2424.333333,16874,173.1666667,0.857142857,0.857142857,0.986626392,5,0.357142857
1,14,7146,76.21428571,446.625,4.763392857,0.875,0.9375,1.047779204,14,250493,724.7142857,15655.8125,45.29464286,0.875,0.875,0.852590495,6,0.375
1,15,5676,43.66666667,354.75,2.729166667,0.9375,0.9375,1.14708326,14,194597,326.1428571,12162.3125,20.38392857,0.875,0.875,0.536061816,7,0.4375
1,17,7194,127.2941176,399.6666667,7.071895425,0.944444444,0.944444444,1.720317501,16,252247,1945.875,14013.72222,108.1041667,0.888888889,0.888888889,1.457380008,6,0.333333333
1,14,6995,133.7142857,466.3333333,8.914285714,0.933333333,0.933333333,1.177169544,13,244798,1492.538462,16319.86667,99.5025641,0.866666667,0.866666667,0.891774906,5,0.333333333
1,10,5277,84.9,479.7272727,7.718181818,0.909090909,0.909090909,1.012116197,9,193786,1533,17616.90909,139.3636364,0.818181818,0.818181818,0.784732218,3,0.272727273
1,7,3512,89.42857143,439,11.17857143,0.875,0.875,0.459775086,6,121235,1280.166667,15154.375,160.0208333,0.75,0.75,0.451975936,3,0.375
1,9,4452,86.88888889,445.2,8.688888889,0.9,0.9,0.888127262,8,166048,606.375,16604.8,60.6375,0.8,0.8,0.491220433,3,0.3
1,9,5420,144.2222222,542,14.42222222,0.9,0.9,0.243185725,7,152724,985.8571429,15272.4,98.58571429,0.7,0.7,0.331757012,3,0.3
1,16,11451,218.875,673.5882353,12.875,0.941176471,0.941176471,0.955144926,14,393947,1789.714286,23173.35294,105.2773109,0.823529412,0.823529412,1.152496659,6,0.352941176
1,15,7195,87.26666667,449.6875,5.454166667,0.9375,0.9375,1.300073111,14,252358,626.7857143,15772.375,39.17410714,0.875,0.875,0.693681925,6,0.375
1,14,7750,117.8571429,516.6666667,7.857142857,0.933333333,0.933333333,1.652546605,13,268881,1309.846154,17925.4,87.32307692,0.866666667,0.866666667,1.126759378,7,0.466666667
1,7,3951,166,493.875,20.75,0.875,0.875,0.404781824,6,129293,2199.833333,16161.625,274.9791667,0.75,0.75,0.474549738,1,0.125
1,13,5561,85.23076923,397.2142857,6.087912088,0.928571429,0.928571429,1.219648755,12,190305,584.5833333,13593.21429,41.75595238,0.857142857,0.857142857,0.671405622,4,0.285714286
1,9,4543,215.7777778,454.3,21.57777778,0.9,0.9,0.631760724,6,130465,1820.833333,13046.5,182.0833333,0.6,0.6,0.367545278,2,0.2
1,21,7853,112.4761905,356.9545455,5.112554113,0.954545455,0.954545455,2.005318628,20,277151,1175.35,12597.77273,53.425,0.909090909,0.909090909,1.552071039,7,0.318181818
1,9,5153,79.22222222,515.3,7.922222222,0.9,0.9,0.900486856,8,192440,1556.25,19244,155.625,0.8,0.8,0.786684099,3,0.3
1,10,6747,123.8,562.25,10.31666667,0.833333333,0.916666667,1.02610865,10,252964,910.1,21080.33333,75.84166667,0.833333333,0.833333333,0.810578565,2,0.166666667
1,5,2860,67.4,476.6666667,11.23333333,0.833333333,0.833333333,0.564058746,4,83267,577,13877.83333,96.16666667,0.666666667,0.666666667,0.241357819,3,0.5
1,10,7056,189.8,641.4545455,17.25454545,0.909090909,0.909090909,0.971920951,9,239045,3290.555556,21731.36364,299.1414141,0.818181818,0.818181818,0.582255892,4,0.363636364
1,9,6792,145.5555556,679.2,14.55555556,0.9,0.9,0.762115717,8,221815,1039.375,22181.5,103.9375,0.8,0.8,0.584476618,2,0.2
1,20,9429,97.6,449,4.647619048,0.952380952,0.952380952,1.752226675,19,337133,1009.578947,16053.95238,48.07518797,0.904761905,0.904761905,1.15353807,7,0.333333333
1,18,6190,110.8333333,325.7894737,5.833333333,0.947368421,0.947368421,1.553062013,16,196149,1062.5625,10323.63158,55.92434211,0.842105263,0.842105263,0.948894545,7,0.368421053
1,14,6610,43.71428571,440.6666667,2.914285714,0.933333333,0.933333333,0.994973137,13,230163,369.3846154,15344.2,24.62564103,0.866666667,0.866666667,0.574342395,5,0.333333333
1,11,4340,44.63636364,361.6666667,3.71969697,0.916666667,0.916666667,0.798659014,10,143947,203.9,11995.58333,16.99166667,0.833333333,0.833333333,0.293710629,4,0.333333333
1,11,4613,131.7272727,384.4166667,10.97727273,0.916666667,0.916666667,1.038007707,9,152459,2233,12704.91667,186.0833333,0.75,0.75,0.913813388,3,0.25
1,14,6242,84.07142857,390.125,5.254464286,0.875,0.9375,1.371930977,14,212007,535.6428571,13250.4375,33.47767857,0.875,0.875,0.827418706,5,0.3125
1,14,7543,110.6428571,502.8666667,7.376190476,0.933333333,0.933333333,1.227700561,13,260983,1169.076923,17398.86667,77.93846154,0.866666667,0.866666667,0.865301846,5,0.333333333
1,15,6110,145.6666667,381.875,9.104166667,0.9375,0.9375,1.381123087,14,211108,2227.857143,13194.25,139.2410714,0.875,0.875,1.012497284,4,0.25
1,12,6912,114.25,531.6923077,8.788461538,0.923076923,0.923076923,1.178319984,11,241699,1133.818182,18592.23077,87.21678322,0.846153846,0.846153846,0.754567319,4,0.307692308
1,8,5140,183.375,571.1111111,20.375,0.888888889,0.888888889,0.829863551,6,163238,2114,18137.55556,234.8888889,0.666666667,0.666666667,0.585364734,1,0.111111111
1,8,3877,64.125,430.7777778,7.125,0.888888889,0.888888889,0.461992665,7,126445,825.2857143,14049.44444,91.6984127,0.777777778,0.777777778,0.421878115,3,0.333333333
1,17,8051,160.5882353,447.2777778,8.921568627,0.944444444,0.944444444,1.408857593,15,231159,2083.666667,12842.16667,115.7592593,0.833333333,0.833333333,1.047252089,5,0.277777778
1,8,3571,94.875,396.7777778,10.54166667,0.888888889,0.888888889,0.962805556,7,110194,1242.142857,12243.77778,138.015873,0.777777778,0.777777778,0.634907765,4,0.444444444
1,16,7434,100.1875,437.2941176,5.893382353,0.941176471,0.941176471,1.621513044,15,256789,1294.533333,15105.23529,76.14901961,0.882352941,0.882352941,1.349780651,6,0.352941176
1,13,5680,74.84615385,405.7142857,5.346153846,0.928571429,0.928571429,1.096715949,12,194824,1054.416667,13916,75.31547619,0.857142857,0.857142857,0.883743115,5,0.357142857
1,15,8125,44.66666667,477.9411765,2.62745098,0.882352941,0.941176471,1.035817165,15,287676,282.4666667,16922.11765,16.61568627,0.882352941,0.882352941,0.54028287,7,0.411764706
1,12,5620,115.5833333,432.3076923,8.891025641,0.923076923,0.923076923,1.435874786,11,201163,911.4545455,15474.07692,70.11188811,0.846153846,0.846153846,0.79234296,5,0.384615385
1,13,5474,86.76923077,391,6.197802198,0.928571429,0.928571429,1.389965744,12,201171,765.8333333,14369.35714,54.70238095,0.857142857,0.857142857,0.855866973,5,0.357142857
1,16,6962,125.25,409.5294118,7.367647059,0.941176471,0.941176471,1.665798676,15,239361,2038.4,14080.05882,119.9058824,0.882352941,0.882352941,1.293326832,6,0.352941176
1,13,7240,72.53846154,517.1428571,5.181318681,0.928571429,0.928571429,0.981867784,12,256619,314.4166667,18329.92857,22.45833333,0.857142857,0.857142857,0.491843774,4,0.285714286
1,8,3785,90.875,420.5555556,10.09722222,0.888888889,0.888888889,0.666985942,7,122944,761.4285714,13660.44444,84.6031746,0.777777778,0.777777778,0.442285267,3,0.333333333
1,6,5899,241.8333333,737.375,30.22916667,0.75,0.875,0.3331029,5,169102,2176.4,21137.75,272.05,0.625,0.625,0.520967204,2,0.25
1,8,5263,185,584.7777778,20.55555556,0.888888889,0.888888889,0.213994332,6,158058,2351.166667,17562,261.2407407,0.666666667,0.666666667,0.322689835,3,0.333333333
1,8,4929,146.625,547.6666667,16.29166667,0.888888889,0.888888889,0.305569313,7,166443,1668,18493.66667,185.3333333,0.777777778,0.777777778,0.197209333,2,0.222222222
1,11,6834,86.27272727,569.5,7.189393939,0.916666667,0.916666667,0.841866535,10,238775,979.4,19897.91667,81.61666667,0.833333333,0.833333333,0.545945702,4,0.333333333
1,10,6754,167.1,614,15.19090909,0.909090909,0.909090909,1.215159311,9,228737,2336.888889,20794.27273,212.4444444,0.818181818,0.818181818,0.976302632,2,0.181818182
1,11,5366,74.81818182,447.1666667,6.234848485,0.916666667,0.916666667,0.994501955,10,182957,914,15246.41667,76.16666667,0.833333333,0.833333333,0.750786742,5,0.416666667
1,15,7513,83.2,469.5625,5.2,0.9375,0.9375,1.177245459,14,264461,1122.857143,16528.8125,70.17857143,0.875,0.875,0.936113125,4,0.25
1,4,2767,262,553.4,52.4,0.8,0.8,0.317223439,3,99113,5957,19822.6,1191.4,0.6,0.6,0.358819856,2,0.4
1,11,7345,396.7272727,612.0833333,33.06060606,0.916666667,0.916666667,-1.603657367,6,166835,1789.333333,13902.91667,149.1111111,0.5,0.5,0.38303044,2,0.166666667
1,10,4117,145.7,374.2727273,13.24545455,0.909090909,0.909090909,0.644339666,9,135499,2165.444444,12318.09091,196.8585859,0.818181818,0.818181818,0.540782022,3,0.272727273
1,11,5988,114.7272727,499,9.560606061,0.916666667,0.916666667,0.829344445,10,206626,1308.4,17218.83333,109.0333333,0.833333333,0.833333333,0.822666976,3,0.25
1,9,6213,60.55555556,517.75,5.046296296,0.75,0.916666667,0.616873772,9,215160,904.3333333,17930,75.36111111,0.75,0.833333333,0.546894814,5,0.416666667
1,10,7231,248.5,657.3636364,22.59090909,0.909090909,0.909090909,0.342177514,9,253907,2007.888889,23082.45455,182.5353535,0.818181818,0.818181818,0.799187397,2,0.181818182
1,18,9078,205.6111111,477.7894737,10.82163743,0.947368421,0.947368421,2.213150921,14,256044,2335.5,13476,122.9210526,0.736842105,0.736842105,1.569177218,8,0.421052632
1,15,9424,105.4,589,6.5875,0.9375,0.9375,1.29192641,14,329511,648.7142857,20594.4375,40.54464286,0.875,0.875,0.665029435,4,0.25
1,12,7615,86.91666667,585.7692308,6.685897436,0.923076923,0.923076923,0.93132798,11,260826,435,20063.53846,33.46153846,0.846153846,0.846153846,0.433516038,4,0.307692308
1,14,9282,211.6428571,580.125,13.22767857,0.875,0.9375,0.385567566,12,255365,838.25,15960.3125,52.390625,0.75,0.75,0.849571726,4,0.25
1,13,8734,233.1538462,623.8571429,16.65384615,0.928571429,0.928571429,0.523289181,10,234134,2188.3,16723.85714,156.3071429,0.714285714,0.714285714,0.779445134,4,0.285714286
1,9,9275,448.8888889,927.5,44.88888889,0.9,0.9,-1.144420753,4,156400,614.5,15640,61.45,0.4,0.4,0.202631469,1,0.1
1,6,5089,503.8333333,636.125,62.97916667,0.75,0.875,-0.712811999,3,59323,1115,7415.375,139.375,0.375,0.375,0.230234941,0,0
1,13,5766,134.1538462,411.8571429,9.582417582,0.928571429,0.928571429,0.503127448,11,158991,1359.636364,11356.5,97.11688312,0.785714286,0.785714286,0.47857019,4,0.285714286
1,16,7522,169,442.4705882,9.941176471,0.941176471,0.941176471,0.595843042,14,216891,972.7142857,12758.29412,57.21848739,0.823529412,0.823529412,0.822534993,5,0.294117647
1,5,5484,458.8,914,76.46666667,0.833333333,0.833333333,-0.434300591,3,142867,5387,23811.16667,897.8333333,0.5,0.5,0.154958658,0,0
1,6,6226,882.3333333,622.6,88.23333333,0.6,0.9,-1.097700431,3,58323,27.66666667,5832.3,2.766666667,0.3,0.3,0.017915074,1,0.1
1,16,10129,249.5625,595.8235294,14.68014706,0.941176471,0.941176471,0.705132164,15,363908,3724.466667,21406.35294,219.0862745,0.882352941,0.882352941,1.328540982,5,0.294117647
1,8,3494,105.5,388.2222222,11.72222222,0.888888889,0.888888889,1.046443569,7,119012,1214.857143,13223.55556,134.984127,0.777777778,0.777777778,0.519430582,2,0.222222222
1,17,7908,63,416.2105263,3.315789474,0.894736842,0.947368421,1.302337877,17,279378,473.6470588,14704.10526,24.92879257,0.894736842,0.894736842,0.827438901,7,0.368421053
1,9,4704,51.44444444,470.4,5.144444444,0.9,0.9,0.719823158,8,164985,209.125,16498.5,20.9125,0.8,0.8,0.201483304,3,0.3
1,12,4392,109.8333333,337.8461538,8.448717949,0.923076923,0.923076923,0.73178866,11,145901,1287,11223.15385,99,0.846153846,0.846153846,0.738329325,5,0.384615385
1,9,4584,135.1111111,458.4,13.51111111,0.9,0.9,0.284418843,8,153313,2233.75,15331.3,223.375,0.8,0.8,0.409464758,3,0.3
1,12,7487,202,534.7857143,14.42857143,0.857142857,0.928571429,1.097051844,11,236559,2116,16897.07143,151.1428571,0.785714286,0.785714286,0.970383284,3,0.214285714
1,11,5759,121.6363636,479.9166667,10.13636364,0.916666667,0.916666667,1.451589003,10,197807,990.9,16483.91667,82.575,0.833333333,0.833333333,0.871385094,5,0.416666667
1,24,14465,118.1666667,556.3461538,4.544871795,0.923076923,0.961538462,2.47419175,24,519861,886.5416667,19994.65385,34.09775641,0.923076923,0.923076923,1.569885454,9,0.346153846
1,6,2985,140.3333333,426.4285714,20.04761905,0.857142857,0.857142857,0.678745075,5,99728,1667.8,14246.85714,238.2571429,0.714285714,0.714285714,0.383175379,3,0.428571429
1,12,4473,88.33333333,344.0769231,6.794871795,0.923076923,0.923076923,1.181526648,11,156088,792.3636364,12006.76923,60.95104895,0.846153846,0.846153846,0.676605484,6,0.461538462
1,22,10255,113.3181818,445.8695652,4.92687747,0.956521739,0.956521739,2.160012625,21,375581,868.1904762,16329.6087,37.74741201,0.913043478,0.913043478,1.442483119,8,0.347826087
1,14,7865,165.7142857,524.3333333,11.04761905,0.933333333,0.933333333,1.301535516,13,277886,2277.461538,18525.73333,151.8307692,0.866666667,0.866666667,1.014857784,5,0.333333333
1,11,4321,107.0909091,332.3846154,8.237762238,0.846153846,0.923076923,0.948455613,11,157376,1317.909091,12105.84615,101.3776224,0.846153846,0.846153846,0.864677871,6,0.461538462
1,9,4662,312.8888889,466.2,31.28888889,0.9,0.9,-0.184963061,6,87974,3319,8797.4,331.9,0.6,0.6,0.320236117,2,0.2
1,10,3689,108.4,307.4166667,9.033333333,0.833333333,0.916666667,0.890702525,10,119198,1226.4,9933.166667,102.2,0.833333333,0.833333333,0.722365918,5,0.416666667
1,14,6695,115.0714286,446.3333333,7.671428571,0.933333333,0.933333333,1.197399226,13,233391,930.9230769,15559.4,62.06153846,0.866666667,0.866666667,0.869767088,6,0.4
1,12,6462,140,497.0769231,10.76923077,0.923076923,0.923076923,1.122486114,11,231714,1825.636364,17824.15385,140.4335664,0.846153846,0.846153846,1.064938303,4,0.307692308
1,10,5404,79.5,491.2727273,7.227272727,0.909090909,0.909090909,0.633342747,9,184447,961.2222222,16767.90909,87.38383838,0.818181818,0.818181818,0.516218526,4,0.363636364
1,11,6108,95.36363636,469.8461538,7.335664336,0.846153846,0.923076923,0.827362995,11,211142,836.0909091,16241.69231,64.31468531,0.846153846,0.846153846,0.716365069,4,0.307692308
1,9,4545,61.77777778,454.5,6.177777778,0.9,0.9,0.736455315,8,151819,959.875,15181.9,95.9875,0.8,0.8,0.487331763,3,0.3
1,12,7005,83.41666667,538.8461538,6.416666667,0.923076923,0.923076923,0.907653958,11,245251,803.4545455,18865.46154,61.8041958,0.846153846,0.846153846,0.664927796,4,0.307692308
1,14,6890,145.2142857,459.3333333,9.680952381,0.933333333,0.933333333,1.004241004,13,240803,2175.923077,16053.53333,145.0615385,0.866666667,0.866666667,1.015561603,6,0.4
1,11,5603,112.4545455,466.9166667,9.371212121,0.916666667,0.916666667,1.415099,10,199083,1356.1,16590.25,113.0083333,0.833333333,0.833333333,0.72538275,3,0.25
1,10,5748,221.5,479,18.45833333,0.833333333,0.916666667,0.995426954,10,200672,2811.6,16722.66667,234.3,0.833333333,0.833333333,0.988381685,3,0.25
1,16,8845,120.6875,520.2941176,7.099264706,0.941176471,0.941176471,1.256861063,15,322177,1375.666667,18951.58824,80.92156863,0.882352941,0.882352941,0.963838816,5,0.294117647
1,20,8924,99.2,424.952381,4.723809524,0.952380952,0.952380952,1.876659258,19,317924,1361.052632,15139.2381,64.81203008,0.904761905,0.904761905,1.382202588,7,0.333333333
1,9,3456,92.33333333,345.6,9.233333333,0.9,0.9,0.690966724,8,117514,767.25,11751.4,76.725,0.8,0.8,0.527591237,3,0.3
1,12,4513,150.4166667,322.3571429,10.74404762,0.857142857,0.928571429,1.229310969,12,157559,1855.583333,11254.21429,132.5416667,0.857142857,0.857142857,1.002957097,6,0.428571429
1,6,3024,118.5,432,16.92857143,0.857142857,0.857142857,0.669237213,5,101198,1015.6,14456.85714,145.0857143,0.714285714,0.714285714,0.404505707,2,0.285714286
1,10,5099,61.7,463.5454545,5.609090909,0.909090909,0.909090909,0.890988068,9,181249,500.4444444,16477.18182,45.49494949,0.818181818,0.818181818,0.532072614,5,0.454545455
1,14,6815,94.42857143,378.6111111,5.246031746,0.777777778,0.944444444,1.007925006,15,237837,898.2666667,13213.16667,49.9037037,0.833333333,0.888888889,1.080177838,7,0.388888889
1,12,5487,64.83333333,422.0769231,4.987179487,0.923076923,0.923076923,1.188770589,11,194632,661.8181818,14971.69231,50.90909091,0.846153846,0.846153846,0.630610429,5,0.384615385
1,13,5527,101.3846154,394.7857143,7.241758242,0.928571429,0.928571429,1.505730178,12,196116,846.5,14008.28571,60.46428571,0.857142857,0.857142857,0.81799324,5,0.357142857
1,8,3699,154,411,17.11111111,0.888888889,0.888888889,1.04351314,7,127864,2432.714286,14207.11111,270.3015873,0.777777778,0.777777778,0.645165635,4,0.444444444
1,14,8960,190.2857143,597.3333333,12.68571429,0.933333333,0.933333333,0.682962521,12,272845,1678.583333,18189.66667,111.9055556,0.8,0.8,0.684398217,3,0.2
1,12,5484,87.16666667,421.8461538,6.705128205,0.923076923,0.923076923,1.102877245,11,187409,1164.909091,14416.07692,89.60839161,0.846153846,0.846153846,0.803837935,6,0.461538462
1,9,5797,257.1111111,527,23.37373737,0.818181818,0.909090909,0.719723791,8,152714,2775.25,13883.09091,252.2954545,0.727272727,0.727272727,0.969411998,3,0.272727273
1,9,4080,104.5555556,408,10.45555556,0.9,0.9,0.787224362,8,141240,1224,14124,122.4,0.8,0.8,0.473278233,3,0.3
