Label,f1,f2,f3,f4,f5,f6,f7,f8,f9,f10,f11,f12,f13,f14,f15,f16,f17,f18,f19,f20,f21,f22
0,10,5973,362.3,543,32.93636364,0.909090909,0.909090909,0.084434159,6,110643,4417.333333,10058.45455,401.5757576,0.545454545,0.545454545,0.804879429,3,0.272727273,1,4.4875,3,0
0,11,6335,335.9090909,527.9166667,27.99242424,0.916666667,0.916666667,-0.135398948,5,136207,2356.6,11350.58333,196.3833333,0.416666667,0.416666667,0.204766435,0,0,1,3.766666667,1,0
0,11,5953,280.3636364,496.0833333,23.36363636,0.916666667,0.916666667,-0.051996142,7,150227,3015.714286,12518.91667,251.3095238,0.583333333,0.583333333,0.455121055,4,0.333333333,1,4.33,2,0
0,10,5514,289.5,501.2727273,26.31818182,0.909090909,0.909090909,0.471386242,4,101765,2475.5,9251.363636,225.0454545,0.363636364,0.363636364,0.251433341,3,0.272727273,1,4.39625,1,0
0,11,7075,287.8181818,589.5833333,23.98484848,0.916666667,0.916666667,1.116287121,8,189109,4513.25,15759.08333,376.1041667,0.666666667,0.666666667,0.983280304,3,0.25,1,4.938888889,1,0
0,11,7729,361.7272727,644.0833333,30.14393939,0.916666667,0.916666667,0.019456543,3,91596,973,7633,81.08333333,0.25,0.25,0.172959941,0,0,1,3.914444444,0,0
0,12,5682,344.4166667,437.0769231,26.49358974,0.923076923,0.923076923,0.543408886,6,135876,3993.666667,10452,307.2051282,0.461538462,0.461538462,0.748837666,2,0.153846154,1,4.264,1,0
0,9,3755,222.8888889,375.5,22.28888889,0.9,0.9,0.590227926,5,99060,2264.8,9906,226.48,0.5,0.5,0.38185749,1,0.1,1,5.108571429,4,0
0,10,5353,393.2,486.6363636,35.74545455,0.909090909,0.909090909,0.030741468,5,90725,2217,8247.727273,201.5454545,0.454545455,0.454545455,0.599766768,2,0.181818182,1,2.395714286,2,0
0,7,3466,339.4285714,433.25,42.42857143,0.875,0.875,0.3350095,4,98816,3064.75,12352,383.09375,0.5,0.5,0.401896394,1,0.125,1,3.224,1,0
0,8,5008,356.125,556.4444444,39.56944444,0.888888889,0.888888889,-0.481115698,3,106021,656.6666667,11780.11111,72.96296296,0.333333333,0.333333333,0.142274078,1,0.111111111,1,2.914,1,0
0,17,11309,372.0588235,595.2105263,19.58204334,0.894736842,0.947368421,-0.528118122,10,268114,2713.4,14111.26316,142.8105263,0.526315789,0.526315789,0.538241914,3,0.157894737,1,2.731666667,1,0
0,12,6142,211.8333333,472.4615385,16.29487179,0.923076923,0.923076923,1.208407451,9,169881,2681.111111,13067.76923,206.2393162,0.692307692,0.692307692,1.102412363,4,0.307692308,1,5.145555556,2,0
0,11,8108,408.9090909,675.6666667,34.07575758,0.916666667,0.916666667,-0.026588905,3,110699,922.6666667,9224.916667,76.88888889,0.25,0.25,0.213467537,0,0,1,3.027777778,0,0
0,9,3574,411.8888889,357.4,41.18888889,0.9,0.9,0.309586473,2,54333,3726.5,5433.3,372.65,0.2,0.2,0.30701981,0,0,1,2.812857143,3,0
0,11,4792,310.6363636,399.3333333,25.88636364,0.916666667,0.916666667,0.467621604,6,114197,3147.833333,9516.416667,262.3194444,0.5,0.5,0.718233523,4,0.333333333,1,4.08875,1,0
0,12,7100,441.9166667,546.1538462,33.99358974,0.923076923,0.923076923,-0.83384239,7,181532,4242.714286,13964,326.3626374,0.538461538,0.538461538,0.593554169,2,0.153846154,1,2.385,1,0
0,10,6131,315.9,557.3636364,28.71818182,0.909090909,0.909090909,-0.453279309,4,113878,1915.25,10352.54545,174.1136364,0.363636364,0.363636364,0.093202376,3,0.272727273,1,4.298571429,0,0
0,11,5669,344.7272727,436.0769231,26.51748252,0.846153846,0.923076923,0.203266428,4,62609,895.25,4816.076923,68.86538462,0.307692308,0.307692308,0.311242837,2,0.153846154,1,4.663,1,0
0,8,6022,352,669.1111111,39.11111111,0.888888889,0.888888889,-0.268633969,4,145996,1338.5,16221.77778,148.7222222,0.444444444,0.444444444,0.306926439,1,0.111111111,1,2.624,0,0
0,10,5330,122.9,484.5454545,11.17272727,0.909090909,0.909090909,1.056892198,8,180111,1712.25,16373.72727,155.6590909,0.727272727,0.727272727,0.420362152,3,0.272727273,1,5.59375,3,0
0,8,4178,333.125,464.2222222,37.01388889,0.888888889,0.888888889,0.454503669,4,90415,2329.25,10046.11111,258.8055556,0.444444444,0.444444444,0.366439162,0,0,1,2.67,0,0
0,11,4874,118.4545455,406.1666667,9.871212121,0.916666667,0.916666667,1.136343378,10,160138,2722,13344.83333,226.8333333,0.833333333,0.833333333,0.911090796,6,0.5,1,6.96375,4,0
0,12,5744,253.25,441.8461538,19.48076923,0.923076923,0.923076923,0.818878416,7,142267,4100.714286,10943.61538,315.4395604,0.538461538,0.538461538,0.622791923,3,0.230769231,1,4.226,2,0
0,15,7121,271.6666667,445.0625,16.97916667,0.9375,0.9375,0.979272342,12,208305,4139.583333,13019.0625,258.7239583,0.75,0.75,0.953550668,5,0.3125,1,3.700909091,4,0
0,9,4225,199.7777778,422.5,19.97777778,0.9,0.9,0.490567268,5,106405,423.6,10640.5,42.36,0.5,0.5,0.22527477,3,0.3,1,3.616,2,0
0,12,5062,233.6666667,389.3846154,17.97435897,0.923076923,0.923076923,1.562023565,9,145583,3747.333333,11198.69231,288.2564103,0.692307692,0.692307692,1.090947483,4,0.307692308,1,5.434444444,2,0
0,12,5825,123,448.0769231,9.461538462,0.923076923,0.923076923,0.91929251,11,200364,2636,15412.61538,202.7692308,0.846153846,0.846153846,0.948942999,4,0.307692308,1,4.98,5,0
0,7,3360,371.2857143,420,46.41071429,0.875,0.875,-0.56879075,3,86741,860.3333333,10842.625,107.5416667,0.375,0.375,0.234521935,1,0.125,1,2.894,1,0
0,14,7471,297.5,498.0666667,19.83333333,0.933333333,0.933333333,0.496984328,7,161702,3200.428571,10780.13333,213.3619048,0.466666667,0.466666667,0.582489633,2,0.133333333,1,3.851818182,3,0
0,13,6954,406.7692308,496.7142857,29.05494505,0.928571429,0.928571429,-0.500866411,5,117925,3023.2,8423.214286,215.9428571,0.357142857,0.357142857,0.367797884,2,0.142857143,1,2.333,1,0
0,11,6138,176.9090909,511.5,14.74242424,0.916666667,0.916666667,0.821239904,8,156275,2759.875,13022.91667,229.9895833,0.666666667,0.666666667,0.691443441,3,0.25,1,4.17625,5,0
0,13,6608,320.4615385,472,22.89010989,0.928571429,0.928571429,-0.081893615,6,150691,3239.833333,10763.64286,231.4166667,0.428571429,0.428571429,0.454812287,3,0.214285714,1,3.551,1,0
0,8,3618,220.25,402,24.47222222,0.888888889,0.888888889,1.0271303,6,120370,3063.833333,13374.44444,340.4259259,0.666666667,0.666666667,0.527918073,1,0.111111111,1,4.07,2,0
0,10,6989,392.3,635.3636364,35.66363636,0.909090909,0.909090909,-0.779617677,4,117247,1225,10658.81818,111.3636364,0.363636364,0.363636364,0.194500343,2,0.181818182,1,2.396666667,1,0
0,11,4980,273.8181818,415,22.81818182,0.916666667,0.916666667,0.420105198,8,135249,2827,11270.75,235.5833333,0.666666667,0.666666667,0.616840646,3,0.25,1,4.58125,3,0
0,10,7247,255,658.8181818,23.18181818,0.909090909,0.909090909,0.839743452,6,193140,3888.666667,17558.18182,353.5151515,0.545454545,0.545454545,0.469730802,1,0.090909091,1,3.675,2,0
0,10,4741,294.2,431,26.74545455,0.909090909,0.909090909,0.376892062,6,107178,1842.666667,9743.454545,167.5151515,0.545454545,0.545454545,0.44789738,2,0.181818182,1,2.583333333,2,0
0,14,8505,341.7857143,567,22.78571429,0.933333333,0.933333333,0.097571506,9,242541,4022.888889,16169.4,268.1925926,0.6,0.6,0.541452003,4,0.266666667,1,2.876,0,0
0,9,6390,222,639,22.2,0.9,0.9,0.551609445,6,178585,839.8333333,17858.5,83.98333333,0.6,0.6,0.440140165,1,0.1,1,4.4,3,0
0,10,5264,194.6,478.5454545,17.69090909,0.909090909,0.909090909,0.973106415,8,155417,1944,14128.81818,176.7272727,0.727272727,0.727272727,0.776473781,4,0.363636364,1,3.683333333,3,0
0,9,5487,228.4444444,548.7,22.84444444,0.9,0.9,0.901914419,6,145202,3564,14520.2,356.4,0.6,0.6,0.537444035,1,0.1,1,3.614285714,0,0
0,8,4610,555.75,512.2222222,61.75,0.888888889,0.888888889,-1.381706807,3,62395,2832.666667,6932.777778,314.7407407,0.333333333,0.333333333,0.245760825,1,0.111111111,1,1.266,0,0
0,15,9103,255.5333333,568.9375,15.97083333,0.9375,0.9375,0.970011453,9,203575,1782.111111,12723.4375,111.3819444,0.5625,0.5625,0.727409793,4,0.25,1,3.718181818,2,0
0,12,4364,308.1666667,335.6923077,23.70512821,0.923076923,0.923076923,0.334693867,8,121417,3222.875,9339.769231,247.9134615,0.615384615,0.615384615,0.782256231,3,0.230769231,1,4.647,2,0
0,12,4900,282.0833333,376.9230769,21.69871795,0.923076923,0.923076923,-0.054031879,6,106366,1152.833333,8182,88.67948718,0.461538462,0.461538462,0.522327532,4,0.307692308,1,5.097777778,1,0
0,10,5167,227.7,469.7272727,20.7,0.909090909,0.909090909,0.871512133,6,147505,2797.5,13409.54545,254.3181818,0.545454545,0.545454545,0.489181894,2,0.181818182,1,4.061428571,2,0
0,9,5430,199.5555556,543,19.95555556,0.9,0.9,-0.022743203,6,137256,1493.166667,13725.6,149.3166667,0.6,0.6,0.211472835,3,0.3,1,5.305,2,0
0,11,7296,298.7272727,608,24.89393939,0.916666667,0.916666667,0.10260206,6,132087,3555,11007.25,296.25,0.5,0.5,0.326213302,5,0.416666667,1,3.5375,1,0
0,9,5417,310.1111111,541.7,31.01111111,0.9,0.9,-0.548900881,5,128767,1316,12876.7,131.6,0.5,0.5,0.396253846,2,0.2,1,4.026666667,1,0
0,12,8007,415.5,615.9230769,31.96153846,0.923076923,0.923076923,-0.484912439,4,102695,2586.5,7899.615385,198.9615385,0.307692308,0.307692308,0.540415723,1,0.076923077,1,4.305,4,0
0,10,4155,374.6,377.7272727,34.05454545,0.909090909,0.909090909,-0.116748387,4,91949,2956,8359,268.7272727,0.363636364,0.363636364,0.280337786,0,0,1,3.3175,2,0
0,11,5904,519.5454545,492,43.29545455,0.916666667,0.916666667,-1.77161876,3,83331,62.33333333,6944.25,5.194444444,0.25,0.25,0.040525426,2,0.166666667,1,1.568571429,1,0
0,9,4195,207.5555556,419.5,20.75555556,0.9,0.9,0.672659732,8,155791,2710.375,15579.1,271.0375,0.8,0.8,0.547208165,3,0.3,1,5.722857143,3,0
0,11,6216,560.0909091,518,46.67424242,0.916666667,0.916666667,-1.616594191,4,90742,3456.25,7561.833333,288.0208333,0.333333333,0.333333333,0.397061205,1,0.083333333,1,1.7975,1,0
0,9,6010,366,601,36.6,0.9,0.9,0.31151309,4,107222,3706,10722.2,370.6,0.4,0.4,0.403950576,2,0.2,1,2.967142857,1,0
0,13,7807,325.6153846,557.6428571,23.25824176,0.928571429,0.928571429,0.323500772,5,127117,1438.2,9079.785714,102.7285714,0.357142857,0.357142857,0.4071988,2,0.142857143,1,4.143636364,3,0
0,12,6063,224.5,466.3846154,17.26923077,0.923076923,0.923076923,0.934782222,9,188096,3549.333333,14468.92308,273.025641,0.692307692,0.692307692,0.722772007,5,0.384615385,1,3.97875,3,0
0,11,8090,422.8181818,674.1666667,35.23484848,0.916666667,0.916666667,-0.122642941,3,88923,3387,7410.25,282.25,0.25,0.25,0.389397884,1,0.083333333,1,3.427777778,1,0
0,10,4309,328,391.7272727,29.81818182,0.909090909,0.909090909,-0.113474991,4,115140,1318.25,10467.27273,119.8409091,0.363636364,0.363636364,0.274630959,1,0.090909091,1,3.284285714,2,0
0,13,6758,231.0769231,482.7142857,16.50549451,0.928571429,0.928571429,1.213028423,7,156676,3322.857143,11191.14286,237.3469388,0.5,0.5,0.600598961,1,0.071428571,1,4.126,3,0
0,12,6372,311.6666667,455.1428571,22.26190476,0.857142857,0.928571429,-0.048381746,7,127678,3310.857143,9119.857143,236.4897959,0.5,0.5,0.464179521,2,0.142857143,1,2.913,3,0
0,14,7141,446.5714286,476.0666667,29.77142857,0.933333333,0.933333333,-1.172487361,6,103024,1460.333333,6868.266667,97.35555556,0.4,0.4,0.471122795,3,0.2,1,2.656,0,0
0,12,6910,505.9166667,531.5384615,38.91666667,0.923076923,0.923076923,-1.023997904,4,95150,4322.5,7319.230769,332.5,0.307692308,0.307692308,0.527976974,2,0.153846154,1,2.481,1,0
0,12,7228,559.3333333,556,43.02564103,0.923076923,0.923076923,-2.477830502,3,84894,646,6530.307692,49.69230769,0.230769231,0.230769231,0.144664782,2,0.153846154,1,1.752222222,1,0
0,11,5393,360.6363636,449.4166667,30.0530303,0.916666667,0.916666667,-0.201708168,4,96639,1891.25,8053.25,157.6041667,0.333333333,0.333333333,0.137960289,4,0.333333333,1,3.9,0,0
0,7,4515,252.8571429,564.375,31.60714286,0.875,0.875,0.678940656,3,90369,984.6666667,11296.125,123.0833333,0.375,0.375,0.239753979,1,0.125,1,4.024,0,0
0,11,7177,272.5454545,598.0833333,22.71212121,0.916666667,0.916666667,0.233509236,5,156997,1102.2,13083.08333,91.85,0.416666667,0.416666667,0.283011561,2,0.166666667,1,3.0975,4,0
0,11,6536,273.1818182,544.6666667,22.76515152,0.916666667,0.916666667,1.280134493,6,130041,3475.333333,10836.75,289.6111111,0.5,0.5,0.654663799,1,0.083333333,1,4.05,2,0
0,10,7855,270.1,654.5833333,22.50833333,0.833333333,0.916666667,1.251523516,9,228320,3488.111111,19026.66667,290.6759259,0.75,0.75,1.111243595,2,0.166666667,1,4.523333333,3,0
0,13,7853,280.3076923,560.9285714,20.02197802,0.928571429,0.928571429,0.229273651,7,184114,2055.571429,13151,146.8265306,0.5,0.5,0.717422777,2,0.142857143,1,3.595,3,0
0,7,4093,437,511.625,54.625,0.875,0.875,-0.346678326,3,81526,3205.666667,10190.75,400.7083333,0.375,0.375,0.161158999,0,0,1,2.042,1,0
0,7,4347,322.4285714,543.375,40.30357143,0.875,0.875,0.150121069,4,124455,4330.5,15556.875,541.3125,0.5,0.5,0.517130785,1,0.125,1,4.37,2,0
0,7,3907,314.2857143,488.375,39.28571429,0.875,0.875,0.050615814,3,94414,2058,11801.75,257.25,0.375,0.375,0.148562027,2,0.25,1,5.242,1,0
0,11,7371,292.1818182,614.25,24.34848485,0.916666667,0.916666667,-0.097748041,7,180765,1607.428571,15063.75,133.952381,0.583333333,0.583333333,0.49042223,3,0.25,1,4.09375,2,0
0,8,5153,341.625,572.5555556,37.95833333,0.888888889,0.888888889,-0.279130425,4,114381,849.25,12709,94.36111111,0.444444444,0.444444444,0.266533308,1,0.111111111,1,1.98,2,0
0,13,7049,359.4615385,503.5,25.67582418,0.928571429,0.928571429,0.145404355,5,152018,2644.4,10858.42857,188.8857143,0.357142857,0.357142857,0.451517384,1,0.071428571,1,2.934,5,0
0,14,6480,282.8571429,432,18.85714286,0.933333333,0.933333333,0.546070657,10,171955,2342.5,11463.66667,156.1666667,0.666666667,0.666666667,1.022479022,4,0.266666667,1,4.836363636,6,0
0,11,5939,279.3636364,494.9166667,23.28030303,0.916666667,0.916666667,0.738584973,6,103606,2566.666667,8633.833333,213.8888889,0.5,0.5,0.52963221,2,0.166666667,1,2.9675,1,0
0,8,5169,303.5,574.3333333,33.72222222,0.888888889,0.888888889,0.224115897,5,143878,3644.4,15986.44444,404.9333333,0.555555556,0.555555556,0.272822381,1,0.111111111,1,4.688333333,2,0
0,9,3730,394.1111111,373,39.41111111,0.9,0.9,-0.651371562,4,87418,3445.75,8741.8,344.575,0.4,0.4,0.171337866,2,0.2,1,2.841666667,0,0
0,11,5586,324.0909091,465.5,27.00757576,0.916666667,0.916666667,0.56619791,5,128391,2574.2,10699.25,214.5166667,0.416666667,0.416666667,0.424077931,1,0.083333333,1,3.204444444,2,0
0,15,8288,313.8666667,518,19.61666667,0.9375,0.9375,0.102096248,9,216990,2925.333333,13561.875,182.8333333,0.5625,0.5625,0.698222341,3,0.1875,1,3.189090909,5,0
0,11,6909,445.5454545,575.75,37.12878788,0.916666667,0.916666667,-0.979176076,4,96597,1187.5,8049.75,98.95833333,0.333333333,0.333333333,0.278031943,1,0.083333333,1,3.2825,0,0
0,9,6267,307.1111111,569.7272727,27.91919192,0.818181818,0.909090909,0.735924884,5,117040,2179.2,10640,198.1090909,0.454545455,0.454545455,0.546620831,2,0.181818182,1,3.731428571,0,0
0,8,4936,406.5,548.4444444,45.16666667,0.888888889,0.888888889,-0.816302962,4,117040,2977.5,13004.44444,330.8333333,0.444444444,0.444444444,0.144872012,1,0.111111111,1,1.696,0,0
0,10,4481,251.8,407.3636364,22.89090909,0.909090909,0.909090909,0.866633929,7,114805,3284,10436.81818,298.5454545,0.636363636,0.636363636,0.583714868,3,0.272727273,1,3.8,3,0
0,7,3696,386.7142857,462,48.33928571,0.875,0.875,-0.383128627,3,66543,2297.666667,8317.875,287.2083333,0.375,0.375,0.200016044,1,0.125,1,4.08,1,0
0,10,4765,133.8,433.1818182,12.16363636,0.909090909,0.909090909,0.732892338,7,126329,1145.714286,11484.45455,104.1558442,0.636363636,0.636363636,0.333265298,3,0.272727273,1,5.178571429,5,0
0,14,8011,387.2857143,534.0666667,25.81904762,0.933333333,0.933333333,-0.929596626,9,196776,3435.111111,13118.4,229.0074074,0.6,0.6,0.69689503,3,0.2,1,3.525,2,0
0,10,5149,476.6,468.0909091,43.32727273,0.909090909,0.909090909,-1.394247492,3,71228,1740,6475.272727,158.1818182,0.272727273,0.272727273,0.159712085,0,0,1,2.07,1,0
0,9,6206,304,620.6,30.4,0.9,0.9,0.261867608,4,119055,759.5,11905.5,75.95,0.4,0.4,0.25467166,1,0.1,1,2.961666667,1,0
0,12,6335,336.1666667,487.3076923,25.85897436,0.923076923,0.923076923,0.320664496,6,125768,2046.333333,9674.461538,157.4102564,0.461538462,0.461538462,0.337884458,3,0.230769231,1,2.96,1,0
0,14,7913,236.8571429,527.5333333,15.79047619,0.933333333,0.933333333,1.106651197,9,191709,3901.444444,12780.6,260.0962963,0.6,0.6,0.892131608,3,0.2,1,3.695454545,3,0
0,7,3951,342.7142857,493.875,42.83928571,0.875,0.875,0.346016649,4,97056,4518,12132,564.75,0.5,0.5,0.469907035,1,0.125,1,4.216,2,0
0,8,4497,300,499.6666667,33.33333333,0.888888889,0.888888889,0.48106769,5,97977,3320.2,10886.33333,368.9111111,0.555555556,0.555555556,0.459274631,3,0.333333333,1,2.966,0,0
0,10,4996,182.7,454.1818182,16.60909091,0.909090909,0.909090909,0.628008899,7,120232,1376.142857,10930.18182,125.1038961,0.636363636,0.636363636,0.633219823,2,0.181818182,1,4.43,2,0
0,11,5654,305,471.1666667,25.41666667,0.916666667,0.916666667,0.741692873,5,111147,3475.8,9262.25,289.65,0.416666667,0.416666667,0.182008194,1,0.083333333,1,2.483333333,2,0
0,9,3946,262.5555556,394.6,26.25555556,0.9,0.9,1.007360058,5,105095,2362.4,10509.5,236.24,0.5,0.5,0.549428129,1,0.1,1,4.412857143,0,0
0,13,6912,331.3846154,493.7142857,23.67032967,0.928571429,0.928571429,0.710082178,6,119013,4353.5,8500.928571,310.9642857,0.428571429,0.428571429,0.778081939,2,0.142857143,1,4.226363636,2,0
0,8,3553,247.75,394.7777778,27.52777778,0.888888889,0.888888889,0.252507359,6,119735,2520.333333,13303.88889,280.037037,0.666666667,0.666666667,0.530956795,2,0.222222222,1,4.778333333,3,0
0,11,4766,248.1818182,397.1666667,20.68181818,0.916666667,0.916666667,0.812946428,9,153745,3197.111111,12812.08333,266.4259259,0.75,0.75,1.010399168,3,0.25,1,4.603333333,4,0
0,12,5232,196.25,402.4615385,15.09615385,0.923076923,0.923076923,0.939735231,11,177822,2975.818182,13678.61538,228.9090909,0.846153846,0.846153846,0.978790198,3,0.230769231,1,4.072222222,5,0
0,12,5312,412.5833333,408.6153846,31.73717949,0.923076923,0.923076923,-0.381844775,5,87865,2717.8,6758.846154,209.0615385,0.384615385,0.384615385,0.478985194,3,0.230769231,1,3.369,2,0
0,11,5722,442.2727273,476.8333333,36.85606061,0.916666667,0.916666667,-0.63767841,5,117060,2594.2,9755,216.1833333,0.416666667,0.416666667,0.515426205,4,0.333333333,1,3.37375,1,0
0,9,4123,232.2222222,412.3,23.22222222,0.9,0.9,0.109655238,6,134205,2073.5,13420.5,207.35,0.6,0.6,0.614213047,3,0.3,1,4.965,0,0
0,13,6297,247.7692308,449.7857143,17.6978022,0.928571429,0.928571429,0.65814966,10,183768,2763,13126.28571,197.3571429,0.714285714,0.714285714,0.915758133,4,0.285714286,1,4.704,5,0
0,12,7702,291.9166667,592.4615385,22.45512821,0.923076923,0.923076923,0.253866842,6,168367,2137.666667,12951.30769,164.4358974,0.461538462,0.461538462,0.465470152,2,0.153846154,1,3.22,1,0
0,11,7481,289.6363636,575.4615385,22.27972028,0.846153846,0.923076923,0.430027784,8,205365,3939.75,15797.30769,303.0576923,0.615384615,0.615384615,0.570339721,4,0.307692308,1,4.356,0,0
0,13,7852,431,560.8571429,30.78571429,0.928571429,0.928571429,-0.902465115,6,137232,2954.833333,9802.285714,211.0595238,0.428571429,0.428571429,0.370425308,3,0.214285714,1,3.622222222,2,0
0,12,5658,193.8333333,435.2307692,14.91025641,0.923076923,0.923076923,1.011922617,9,153797,2590.111111,11830.53846,199.2393162,0.692307692,0.692307692,0.926847192,6,0.461538462,1,6.488888889,3,0
0,13,6052,201.0769231,432.2857143,14.36263736,0.928571429,0.928571429,0.46684402,10,205134,2112.1,14652.42857,150.8642857,0.714285714,0.714285714,0.756423308,3,0.214285714,1,4.712,8,0
0,15,7813,265.9333333,488.3125,16.62083333,0.9375,0.9375,0.854168015,12,237258,3792.083333,14828.625,237.0052083,0.75,0.75,0.847058694,3,0.1875,1,4.087272727,7,0
0,12,6535,220.5,502.6923077,16.96153846,0.923076923,0.923076923,0.675903405,9,170844,2297.222222,13141.84615,176.7094017,0.692307692,0.692307692,0.857494134,2,0.153846154,1,4.833,2,0
0,8,5252,269.375,583.5555556,29.93055556,0.888888889,0.888888889,0.485103481,5,137947,2819.4,15327.44444,313.2666667,0.555555556,0.555555556,0.488616004,1,0.111111111,1,4.135,2,0
0,9,5349,443.8888889,534.9,44.38888889,0.9,0.9,-1.348899069,4,106629,2214.25,10662.9,221.425,0.4,0.4,0.27271237,2,0.2,1,2.403333333,2,0
0,9,3975,376.6666667,361.3636364,34.24242424,0.818181818,0.909090909,0.009486877,6,103709,4090.5,9428.090909,371.8636364,0.545454545,0.545454545,0.607289914,2,0.181818182,1,3.8175,2,0
0,8,5341,589.875,593.4444444,65.54166667,0.888888889,0.888888889,-2.099605937,3,113446,2223,12605.11111,247,0.333333333,0.333333333,0.138932999,1,0.111111111,1,1.321666667,0,0
0,13,7546,357.2307692,539,25.51648352,0.928571429,0.928571429,0.476513993,8,171470,5692.375,12247.85714,406.5982143,0.571428571,0.571428571,0.934224041,2,0.142857143,1,3.936363636,5,0
0,10,6590,320.2,599.0909091,29.10909091,0.909090909,0.909090909,0.358191111,6,160547,4639.666667,14595.18182,421.7878788,0.545454545,0.545454545,0.43351282,0,0,1,3.9175,1,0
0,13,8005,423.3846154,571.7857143,30.24175824,0.928571429,0.928571429,-1.356749173,5,131081,1094.2,9362.928571,78.15714286,0.357142857,0.357142857,0.392346053,1,0.071428571,1,3.444,4,0
0,12,6674,238.75,513.3846154,18.36538462,0.923076923,0.923076923,0.752873183,9,192945,2237.777778,14841.92308,172.1367521,0.692307692,0.692307692,0.672444565,3,0.230769231,1,3.5325,4,0
0,11,5607,367.9090909,467.25,30.65909091,0.916666667,0.916666667,0.467345799,4,81284,2477.5,6773.666667,206.4583333,0.333333333,0.333333333,0.459932294,1,0.083333333,1,2.7225,1,0
0,9,3876,298.6666667,387.6,29.86666667,0.9,0.9,0.325988848,5,105056,4182.2,10505.6,418.22,0.5,0.5,0.323411621,2,0.2,1,3.988571429,1,0
0,11,7148,240.6363636,595.6666667,20.0530303,0.916666667,0.916666667,0.693207109,6,164030,2736.5,13669.16667,228.0416667,0.5,0.5,0.441757885,1,0.083333333,1,3.78,1,0
0,14,7513,293.7142857,500.8666667,19.58095238,0.933333333,0.933333333,1.406657131,8,144671,4541.875,9644.733333,302.7916667,0.533333333,0.533333333,0.822665128,5,0.333333333,1,3.764545455,3,0
0,10,5702,407.7,518.3636364,37.06363636,0.909090909,0.909090909,0.080264939,4,89139,4571.25,8103.545455,415.5681818,0.363636364,0.363636364,0.554923909,2,0.181818182,1,3.155,2,0
0,12,5759,418.1666667,443,32.16666667,0.923076923,0.923076923,-0.07073276,3,58063,2205.333333,4466.384615,169.6410256,0.230769231,0.230769231,0.290140732,2,0.153846154,1,3.173333333,2,0
0,8,4861,347.625,540.1111111,38.625,0.888888889,0.888888889,0.198761005,5,113806,3831.6,12645.11111,425.7333333,0.555555556,0.555555556,0.427904117,0,0,1,2.731666667,1,0
0,8,5191,355.625,576.7777778,39.51388889,0.888888889,0.888888889,-0.498641106,4,120347,1374.5,13371.88889,152.7222222,0.444444444,0.444444444,0.312737785,2,0.222222222,1,2.108,0,0
0,9,4734,289,473.4,28.9,0.9,0.9,0.813579434,7,139488,4151.857143,13948.8,415.1857143,0.7,0.7,0.740701224,2,0.2,1,3.886666667,3,0
0,9,5229,385.4444444,522.9,38.54444444,0.9,0.9,0.097403209,5,111470,4555.8,11147,455.58,0.5,0.5,0.629594256,1,0.1,1,4.414285714,2,0
0,9,5235,369,523.5,36.9,0.9,0.9,0.047983739,5,71946,4028,7194.6,402.8,0.5,0.5,0.554552816,1,0.1,1,4.087142857,1,0
0,10,5548,350.9,504.3636364,31.9,0.909090909,0.909090909,0.259765792,6,146633,3574.166667,13330.27273,324.9242424,0.545454545,0.545454545,0.583616904,1,0.090909091,1,3.85625,1,0
0,14,6144,247.7857143,409.6,16.51904762,0.933333333,0.933333333,1.104617817,10,158214,3364,10547.6,224.2666667,0.666666667,0.666666667,1.070230291,6,0.4,1,5.574545455,3,0
0,7,4154,613.2857143,519.25,76.66071429,0.875,0.875,-1.409049964,2,60894,6269.5,7611.75,783.6875,0.25,0.25,0.160354975,0,0,1,1.438,0,0
0,12,6261,255.75,481.6153846,19.67307692,0.923076923,0.923076923,0.569700695,8,176378,3367,13567.53846,259,0.615384615,0.615384615,0.773672211,3,0.230769231,1,3.916666667,2,0
0,10,4504,343,409.4545455,31.18181818,0.909090909,0.909090909,-0.117024539,5,134297,2139.8,12208.81818,194.5272727,0.454545455,0.454545455,0.251528486,2,0.181818182,1,2.278333333,0,0
0,7,3823,463.4285714,477.875,57.92857143,0.875,0.875,-1.08216559,3,78639,2083,9829.875,260.375,0.375,0.375,0.326436545,1,0.125,1,3.3,1,0
0,12,5937,330.3333333,456.6923077,25.41025641,0.923076923,0.923076923,0.650648755,9,175673,4442.111111,13513.30769,341.7008547,0.692307692,0.692307692,0.839500055,4,0.307692308,1,4.957,1,0
0,13,7389,416.4615385,527.7857143,29.74725275,0.928571429,0.928571429,0.053486582,5,103117,3171.4,7365.5,226.5285714,0.357142857,0.357142857,0.546604113,2,0.142857143,1,2.472,0,0
0,8,6242,473,693.5555556,52.55555556,0.888888889,0.888888889,-0.398046729,3,101556,6952,11284,772.4444444,0.333333333,0.333333333,0.229388365,0,0,1,2.675,1,0
0,12,5874,259.5,451.8461538,19.96153846,0.923076923,0.923076923,0.957678695,7,144855,1952,11142.69231,150.1538462,0.538461538,0.538461538,0.486268707,3,0.230769231,1,3.10625,1,0
0,10,5393,462,490.2727273,42,0.909090909,0.909090909,-0.545204343,2,60665,237.5,5515,21.59090909,0.181818182,0.181818182,0.067110587,0,0,1,2.50375,0,0
