,Name,Label,f1,f2,f3,f4,f5,f6,f7,f8,f9,f10,f11,f12,f13,f14,f15,f16,f17,f18
12957,mogypjgd,1,7,3352,403.42857142857144,419.0,50.42857142857143,0.875,0.875,0.895095514841517,6,118401,21004.0,14800.125,2625.5,0.75,0.75,0.5407965779454864,1,0.125
12958,eivrurx,1,6,3418,275.1666666666667,488.2857142857143,39.30952380952381,0.8571428571428571,0.8571428571428571,0.6835525770339511,5,104337,7902.0,14905.285714285714,1128.857142857143,0.7142857142857143,0.7142857142857143,0.5810453429587275,3,0.42857142857142855
12959,uwniqro,1,6,3744,367.3333333333333,534.8571428571429,52.476190476190474,0.8571428571428571,0.8571428571428571,0.6922869109616686,5,117037,12107.6,16719.571428571428,1729.6571428571428,0.7142857142857143,0.7142857142857143,0.6217741676434305,3,0.42857142857142855
12960,rbafzeli,1,7,2455,231.57142857142858,306.875,28.946428571428573,0.875,0.875,0.64208208153885,6,76895,6350.833333333333,9611.875,793.8541666666666,0.75,0.75,0.5199502080277826,3,0.375
12961,xbacbpb,1,6,1622,351.5,231.71428571428572,50.214285714285715,0.8571428571428571,0.8571428571428571,0.7526012934605573,5,39734,7876.4,5676.285714285715,1125.2,0.7142857142857143,0.7142857142857143,0.5525061327110959,1,0.14285714285714285
12962,hoadkbwrurv,1,10,4353,287.5,395.72727272727275,26.136363636363637,0.9090909090909091,0.9090909090909091,1.1439291027977645,9,139808,11499.777777777777,12709.818181818182,1045.4343434343434,0.8181818181818182,0.8181818181818182,0.977311724708188,3,0.2727272727272727
12963,tojyzh,1,5,3542,435.4,590.3333333333334,72.56666666666666,0.8333333333333334,0.8333333333333334,0.6431439969997306,4,98109,14674.5,16351.5,2445.75,0.6666666666666666,0.6666666666666666,0.5835156027872747,1,0.16666666666666666
12964,iwjcqgew,1,7,2634,563.1428571428571,329.25,70.39285714285714,0.875,0.875,0.8616958850652569,6,93279,17051.666666666668,11659.875,2131.4583333333335,0.75,0.75,0.8846191314740035,2,0.25
12965,mifzeyug,1,7,3823,318.42857142857144,477.875,39.80357142857143,0.875,0.875,0.8760914198588916,6,115990,11996.833333333334,14498.75,1499.6041666666667,0.75,0.75,0.7800891061867796,3,0.375
12966,mbjaxbboaim,1,10,2701,285.9,245.54545454545453,25.99090909090909,0.9090909090909091,0.9090909090909091,1.2239496335658764,9,90327,8800.111111111111,8211.545454545454,800.010101010101,0.8181818181818182,0.8181818181818182,0.9518385927561588,4,0.36363636363636365
12967,bciyp,1,4,1383,300.5,276.6,60.1,0.8,0.8,0.5328680888109281,3,17226,9764.666666666666,3445.2,1952.9333333333332,0.6,0.6,0.39234216559824076,1,0.2
12968,akgpiyczcd,1,9,3600,399.3333333333333,360.0,39.93333333333333,0.9,0.9,1.2826201518965772,8,133549,11818.375,13354.9,1181.8375,0.8,0.8,1.1157680800702612,2,0.2
12969,ldsevj,1,5,2226,309.4,371.0,51.56666666666666,0.8333333333333334,0.8333333333333334,0.48060201276367837,4,53788,7528.25,8964.666666666666,1254.7083333333333,0.6666666666666666,0.6666666666666666,0.31862359872200696,1,0.16666666666666666
12970,kohcxncf,1,7,2771,391.2857142857143,346.375,48.910714285714285,0.875,0.875,0.9682625497786639,6,102012,15351.166666666666,12751.5,1918.8958333333333,0.75,0.75,0.8384088310504971,1,0.125
12971,edzcvhip,1,7,2748,394.57142857142856,343.5,49.32142857142857,0.875,0.875,0.8705304389594932,6,92120,17943.833333333332,11515.0,2242.9791666666665,0.75,0.75,0.6881442772450804,2,0.25
12972,uxkmwhuhtaw,1,10,5472,392.2,497.45454545454544,35.654545454545456,0.9090909090909091,0.9090909090909091,1.3116357467270532,9,206848,14754.666666666666,18804.363636363636,1341.3333333333333,0.8181818181818182,0.8181818181818182,1.0926427879376077,3,0.2727272727272727
12973,whsndwurrg,1,9,5414,281.8888888888889,541.4,28.18888888888889,0.9,0.9,1.104830553413347,8,180738,9399.75,18073.8,939.975,0.8,0.8,0.9681476924608747,1,0.1
12974,fiwycj,1,5,2388,412.2,398.0,68.7,0.8333333333333334,0.8333333333333334,0.6907460660302837,4,87385,14968.75,14564.166666666666,2494.7916666666665,0.6666666666666666,0.6666666666666666,0.6099970848252955,1,0.16666666666666666
12975,onnxe,1,4,2451,293.75,490.2,58.75,0.8,0.8,0.44528631650097045,3,59665,8789.333333333334,11933.0,1757.8666666666668,0.6,0.6,0.3181010798138887,2,0.4
12976,aduowvsald,1,9,4263,266.22222222222223,426.3,26.622222222222224,0.9,0.9,0.9108858953138843,8,145771,6689.5,14577.1,668.95,0.8,0.8,0.7278233217223202,4,0.4
12977,zndakv,1,5,1990,286.4,331.6666666666667,47.73333333333333,0.8333333333333334,0.8333333333333334,0.5337344340189093,4,60230,6944.75,10038.333333333334,1157.4583333333333,0.6666666666666666,0.6666666666666666,0.362325040815345,1,0.16666666666666666
12978,lajqpehniqj,1,10,3869,472.8,351.72727272727275,42.981818181818184,0.9090909090909091,0.9090909090909091,1.0275351829098474,9,123302,18116.333333333332,11209.272727272728,1646.9393939393938,0.8181818181818182,0.8181818181818182,0.9542817535250543,3,0.2727272727272727
12979,vlebatyz,1,7,3131,226.0,391.375,28.25,0.875,0.875,0.6258704815897479,6,83185,3971.3333333333335,10398.125,496.4166666666667,0.75,0.75,0.42710646221325743,2,0.25
12980,zlvvzgogpvp,1,10,6435,507.6,585.0,46.14545454545455,0.9090909090909091,0.9090909090909091,1.4119000972538174,9,213409,18003.555555555555,19400.81818181818,1636.6868686868686,0.8181818181818182,0.8181818181818182,1.0835964154904625,1,0.09090909090909091
12981,ogbjpd,1,5,1749,441.6,291.5,73.60000000000001,0.8333333333333334,0.8333333333333334,0.7244785714758457,4,44530,13789.75,7421.666666666667,2298.2916666666665,0.6666666666666666,0.6666666666666666,0.5769044523964653,1,0.16666666666666666
12982,vhuynt,1,5,3318,343.2,553.0,57.199999999999996,0.8333333333333334,0.8333333333333334,0.6115235246365756,4,106480,8657.75,17746.666666666668,1442.9583333333333,0.6666666666666666,0.6666666666666666,0.49841655094723186,1,0.16666666666666666
12983,cvyrgpp,1,6,3334,399.1666666666667,476.2857142857143,57.023809523809526,0.8571428571428571,0.8571428571428571,0.8732633026201408,5,104316,15412.0,14902.285714285714,2201.714285714286,0.7142857142857143,0.7142857142857143,0.7300997765101972,0,0.0
12984,cdbrerqlsxb,1,10,4377,366.1,397.90909090909093,33.28181818181818,0.9090909090909091,0.9090909090909091,1.145085700215137,9,132813,12907.333333333334,12073.90909090909,1173.3939393939395,0.8181818181818182,0.8181818181818182,0.9944061769478477,1,0.09090909090909091
12985,kzkjz,1,4,2125,755.75,425.0,151.15,0.8,0.8,0.5781571545168369,3,66699,33172.666666666664,13339.8,6634.533333333333,0.6,0.6,0.3615876313076999,0,0.0
12986,uadbwtdp,1,7,2654,348.2857142857143,331.75,43.535714285714285,0.875,0.875,0.9396508348592439,6,95753,10011.833333333334,11969.125,1251.4791666666667,0.75,0.75,0.7273309687444419,2,0.25
12987,mwskkdhcp,1,8,3287,390.75,365.22222222222223,43.416666666666664,0.8888888888888888,0.8888888888888888,1.185409602563003,7,121216,11124.57142857143,13468.444444444445,1236.063492063492,0.7777777777777778,0.7777777777777778,0.9670694537232976,0,0.0
12988,kxxasxph,1,7,4372,439.85714285714283,546.5,54.982142857142854,0.875,0.875,0.8604223677182126,6,144036,11381.333333333334,18004.5,1422.6666666666667,0.75,0.75,0.797201321962937,1,0.125
12989,nldptvatqew,1,10,4738,317.3,430.72727272727275,28.845454545454547,0.9090909090909091,0.9090909090909091,1.1313497787075957,9,173180,11311.555555555555,15743.636363636364,1028.3232323232323,0.8181818181818182,0.8181818181818182,1.0088207524714639,2,0.18181818181818182
12990,vxfstowy,1,7,4768,393.14285714285717,596.0,49.142857142857146,0.875,0.875,0.7313263960278149,6,148346,9202.166666666666,18543.25,1150.2708333333333,0.75,0.75,0.5558543550845887,1,0.125
12991,tbndyhxl,1,7,3509,436.42857142857144,438.625,54.55357142857143,0.875,0.875,0.9281766780304379,6,99533,15388.833333333334,12441.625,1923.6041666666667,0.75,0.75,0.6863285992724703,0,0.0
12992,yzwmzyzd,1,6,6109,683.1666666666666,763.625,85.39583333333333,0.75,0.875,0.9478143432438355,6,195779,19173.333333333332,24472.375,2396.6666666666665,0.75,0.75,0.92894764209822,0,0.0
12993,mokvmxzcisx,1,10,5676,438.1,516.0,39.82727272727273,0.9090909090909091,0.9090909090909091,1.2166490560487175,9,188593,18602.666666666668,17144.81818181818,1691.1515151515152,0.8181818181818182,0.8181818181818182,1.0581753298290342,2,0.18181818181818182
12994,uwgaboom,1,7,3002,238.71428571428572,375.25,29.839285714285715,0.875,0.875,0.6943506776715923,6,93191,5297.333333333333,11648.875,662.1666666666666,0.75,0.75,0.4156066170217293,4,0.5
12995,mqdhhzagmpz,1,10,4040,526.1,367.27272727272725,47.82727272727273,0.9090909090909091,0.9090909090909091,1.3154544645937354,9,130639,17984.777777777777,11876.272727272728,1634.979797979798,0.8181818181818182,0.8181818181818182,1.1742632633064645,1,0.09090909090909091
12996,csujnec,1,6,2580,267.1666666666667,368.57142857142856,38.16666666666667,0.8571428571428571,0.8571428571428571,0.5995004781082993,5,92013,8484.4,13144.714285714286,1212.0571428571427,0.7142857142857143,0.7142857142857143,0.5086904270172066,2,0.2857142857142857
12997,sefkizh,1,6,2725,303.6666666666667,389.2857142857143,43.38095238095239,0.8571428571428571,0.8571428571428571,0.6975663327192156,5,67016,6920.8,9573.714285714286,988.6857142857143,0.7142857142857143,0.7142857142857143,0.541997585314153,2,0.2857142857142857
12998,szqvkzjt,1,7,4844,793.8571428571429,605.5,99.23214285714286,0.875,0.875,0.9473672715421235,6,170194,33866.666666666664,21274.25,4233.333333333333,0.75,0.75,0.7214937709541195,0,0.0
12999,zobfygv,1,6,2927,429.3333333333333,418.14285714285717,61.33333333333333,0.8571428571428571,0.8571428571428571,0.8714864098858865,5,101598,21701.8,14514.0,3100.2571428571428,0.7142857142857143,0.7142857142857143,0.6300612390594859,1,0.14285714285714285
13000,vscciiq,1,6,2302,297.3333333333333,328.85714285714283,42.476190476190474,0.8571428571428571,0.8571428571428571,0.7748389701090658,5,75129,8583.2,10732.714285714286,1226.1714285714286,0.7142857142857143,0.7142857142857143,0.5528016693025818,2,0.2857142857142857
13001,rgumw,1,4,2154,280.5,430.8,56.1,0.8,0.8,0.5154513416840816,3,63593,5075.666666666667,12718.6,1015.1333333333334,0.6,0.6,0.2770905511833768,1,0.2
13002,zbinlrquucb,1,10,5173,338.3,470.27272727272725,30.754545454545454,0.9090909090909091,0.9090909090909091,1.2303605035480385,9,193385,12191.666666666666,17580.454545454544,1108.3333333333333,0.8181818181818182,0.8181818181818182,1.0003430637514084,3,0.2727272727272727
13003,wpvgvpfm,1,7,4092,550.1428571428571,511.5,68.76785714285714,0.875,0.875,1.1064915785062552,6,147640,25438.0,18455.0,3179.75,0.75,0.75,0.8153332118579772,0,0.0
13004,qttpndvpa,1,8,4711,346.375,523.4444444444445,38.486111111111114,0.8888888888888888,0.8888888888888888,0.965822813930123,7,157147,10782.57142857143,17460.777777777777,1198.063492063492,0.7777777777777778,0.7777777777777778,0.9110509374058777,1,0.1111111111111111
13005,wxisdge,1,6,3108,331.0,444.0,47.285714285714285,0.8571428571428571,0.8571428571428571,0.6552739658922958,5,109104,9255.8,15586.285714285714,1322.2571428571428,0.7142857142857143,0.7142857142857143,0.45608748384359826,2,0.2857142857142857
13006,cwvooknnh,1,8,4264,350.375,473.77777777777777,38.93055555555556,0.8888888888888888,0.8888888888888888,1.0175588525090864,7,142789,13144.857142857143,15865.444444444445,1460.5396825396826,0.7777777777777778,0.7777777777777778,0.7698988054885647,2,0.2222222222222222
13007,kptao,1,4,1724,245.5,344.8,49.1,0.8,0.8,0.4493302610621044,3,64864,5130.666666666667,12972.8,1026.1333333333334,0.6,0.6,0.2618159577126939,2,0.4
13008,yqagkc,1,5,2167,514.2,361.1666666666667,85.7,0.8333333333333334,0.8333333333333334,0.6926879907908509,4,67662,19896.5,11277.0,3316.0833333333335,0.6666666666666666,0.6666666666666666,0.5840435683874879,1,0.16666666666666666
13009,vavtxr,1,5,3277,423.2,546.1666666666666,70.53333333333333,0.8333333333333334,0.8333333333333334,0.676084167159601,4,90562,14925.5,15093.666666666666,2487.5833333333335,0.6666666666666666,0.6666666666666666,0.5099178931238835,1,0.16666666666666666
13010,zfduwx,1,5,2928,612.8,488.0,102.13333333333333,0.8333333333333334,0.8333333333333334,0.7059467950811769,4,78504,26773.0,13084.0,4462.166666666667,0.6666666666666666,0.6666666666666666,0.45964167553225593,1,0.16666666666666666
13011,itqfwdznpzg,1,10,5897,584.0,536.0909090909091,53.09090909090909,0.9090909090909091,0.9090909090909091,1.3657205111217827,9,187517,20320.0,17047.0,1847.2727272727273,0.8181818181818182,0.8181818181818182,1.3897516975490307,1,0.09090909090909091
13012,dutob,1,4,2186,120.75,437.2,24.15,0.8,0.8,0.3339027258041138,3,62699,2093.0,12539.8,418.6,0.6,0.6,0.1465342654220731,2,0.4
13013,xmewwan,1,6,3233,230.33333333333334,461.85714285714283,32.904761904761905,0.8571428571428571,0.8571428571428571,0.5484428709353129,5,122198,5646.0,17456.85714285714,806.5714285714286,0.7142857142857143,0.7142857142857143,0.4680586593373667,2,0.2857142857142857
13014,lxeixvio,1,7,3832,341.0,479.0,42.625,0.875,0.875,0.8371039564264365,6,133350,9543.5,16668.75,1192.9375,0.75,0.75,0.7179776860484092,4,0.5
13015,fgqifkwo,1,7,2824,528.5714285714286,353.0,66.07142857142857,0.875,0.875,0.9788177505465423,6,74827,16171.5,9353.375,2021.4375,0.75,0.75,0.8600100306005076,2,0.25
13016,doexfeb,1,6,2071,233.5,295.85714285714283,33.357142857142854,0.8571428571428571,0.8571428571428571,0.6665170037807016,5,72698,6325.0,10385.42857142857,903.5714285714286,0.7142857142857143,0.7142857142857143,0.5069524292131787,3,0.42857142857142855
13017,xeybsol,1,6,3270,224.16666666666666,467.14285714285717,32.023809523809526,0.8571428571428571,0.8571428571428571,0.681065900513322,5,103471,6459.0,14781.57142857143,922.7142857142857,0.7142857142857143,0.7142857142857143,0.4623463415351467,2,0.2857142857142857
13018,jsdxhebf,1,7,2538,403.2857142857143,317.25,50.410714285714285,0.875,0.875,0.9037501889608227,6,94593,9731.333333333334,11824.125,1216.4166666666667,0.75,0.75,0.7172081924682145,1,0.125
13019,ukibaa,1,5,1506,206.4,251.0,34.4,0.8333333333333334,0.8333333333333334,0.567348949119616,4,57051,3408.75,9508.5,568.125,0.6666666666666666,0.6666666666666666,0.2881433829202324,4,0.6666666666666666
13020,clqnpp,1,5,2241,463.4,373.5,77.23333333333333,0.8333333333333334,0.8333333333333334,0.630987517357871,4,62801,23077.5,10466.833333333334,3846.25,0.6666666666666666,0.6666666666666666,0.5755651190647527,0,0.0
13021,lgvnumybgjq,1,10,4812,473.5,437.45454545454544,43.04545454545455,0.9090909090909091,0.9090909090909091,1.3814750830590643,9,169003,15073.555555555555,15363.90909090909,1370.3232323232323,0.8181818181818182,0.8181818181818182,1.1576318320338146,1,0.09090909090909091
13022,zellbu,1,5,2028,168.2,338.0,28.03333333333333,0.8333333333333334,0.8333333333333334,0.4881526872151829,4,74717,2352.75,12452.833333333334,392.125,0.6666666666666666,0.6666666666666666,0.21524010994751697,2,0.3333333333333333
13023,loxhrtx,1,6,3567,321.0,509.57142857142856,45.857142857142854,0.8571428571428571,0.8571428571428571,0.6946054451234855,5,107102,11588.8,15300.285714285714,1655.542857142857,0.7142857142857143,0.7142857142857143,0.6235347134479393,1,0.14285714285714285
13024,qrizjliregc,1,10,4715,337.5,428.6363636363636,30.681818181818183,0.9090909090909091,0.9090909090909091,0.9454822835942804,9,170149,7998.333333333333,15468.09090909091,727.1212121212121,0.8181818181818182,0.8181818181818182,0.8716770128286958,3,0.2727272727272727
13025,gkdypeugp,1,8,3449,346.875,383.22222222222223,38.541666666666664,0.8888888888888888,0.8888888888888888,1.1102580802612279,7,121618,10301.0,13513.111111111111,1144.5555555555557,0.7777777777777778,0.7777777777777778,0.8104103981583454,2,0.2222222222222222
13026,awjjc,1,4,1566,609.75,313.2,121.95,0.8,0.8,0.5798504557828813,3,46307,24190.0,9261.4,4838.0,0.6,0.6,0.3997463739625373,1,0.2
13027,bufxyyxf,1,7,4691,524.5714285714286,586.375,65.57142857142857,0.875,0.875,1.051743873132733,6,144700,23719.666666666668,18087.5,2964.9583333333335,0.75,0.75,0.8044195846827094,1,0.125
13028,pxbdpaemw,1,8,2862,391.75,318.0,43.52777777777778,0.8888888888888888,0.8888888888888888,1.0401669777559042,7,90352,12988.57142857143,10039.111111111111,1443.1746031746034,0.7777777777777778,0.7777777777777778,0.8014459675010556,2,0.2222222222222222
13029,saezglhelkk,1,10,3746,290.9,340.54545454545456,26.44545454545454,0.9090909090909091,0.9090909090909091,1.174781951485798,9,127245,10379.555555555555,11567.727272727272,943.5959595959595,0.8181818181818182,0.8181818181818182,0.9574763112429874,3,0.2727272727272727
13030,dzusacajo,1,8,3022,226.25,335.77777777777777,25.13888888888889,0.8888888888888888,0.8888888888888888,0.812763774590062,7,101074,4100.857142857143,11230.444444444445,455.6507936507937,0.7777777777777778,0.7777777777777778,0.5049841422345236,4,0.4444444444444444
13031,fboupd,1,5,2148,257.2,358.0,42.86666666666667,0.8333333333333334,0.8333333333333334,0.563094940162834,4,59716,2618.25,9952.666666666666,436.375,0.6666666666666666,0.6666666666666666,0.22012886650490543,2,0.3333333333333333
13032,rcmvnwaglm,1,9,4060,307.6666666666667,406.0,30.76666666666667,0.9,0.9,1.1659508439521866,8,137703,11178.625,13770.3,1117.8625,0.8,0.8,0.9431532602806134,1,0.1
13033,ivmhommvaxj,1,10,5081,358.6,461.90909090909093,32.6,0.9090909090909091,0.9090909090909091,1.1824407737768725,9,159263,8884.555555555555,14478.454545454546,807.6868686868686,0.8181818181818182,0.8181818181818182,0.969340221048369,3,0.2727272727272727
13034,uqoar,1,4,1951,419.5,390.2,83.9,0.8,0.8,0.42407191023387286,3,73374,20331.333333333332,14674.8,4066.2666666666664,0.6,0.6,0.30305480748801794,3,0.6
13035,bqzdbhalc,1,8,2505,460.75,278.3333333333333,51.19444444444444,0.8888888888888888,0.8888888888888888,0.8882991864845686,7,78982,13725.714285714286,8775.777777777777,1525.079365079365,0.7777777777777778,0.7777777777777778,0.723274789509828,1,0.1111111111111111
13036,aribqk,1,5,1653,437.0,275.5,72.83333333333333,0.8333333333333334,0.8333333333333334,0.38131151272001196,4,39179,14705.5,6529.833333333333,2450.9166666666665,0.6666666666666666,0.6666666666666666,0.32185917523620755,2,0.3333333333333333
13037,nsdqhxa,1,6,3113,573.0,444.7142857142857,81.85714285714286,0.8571428571428571,0.8571428571428571,0.73322416273513,5,84908,21803.2,12129.714285714286,3114.7428571428572,0.7142857142857143,0.7142857142857143,0.6681927332004822,1,0.14285714285714285
13038,uxgucowbn,1,8,4213,341.375,468.1111111111111,37.93055555555556,0.8888888888888888,0.8888888888888888,0.9989634356418668,7,157937,8362.0,17548.555555555555,929.1111111111111,0.7777777777777778,0.7777777777777778,0.7828238273469366,3,0.3333333333333333
13039,rwkkbfim,1,7,2849,401.85714285714283,356.125,50.232142857142854,0.875,0.875,0.9509855688888089,6,96040,18160.333333333332,12005.0,2270.0416666666665,0.75,0.75,0.7884040652905933,1,0.125
13040,octgrajenea,1,10,3428,144.9,311.6363636363636,13.172727272727274,0.9090909090909091,0.9090909090909091,0.8070502629720735,9,124189,2375.0,11289.90909090909,215.9090909090909,0.8181818181818182,0.8181818181818182,0.47726751396873085,5,0.45454545454545453
13041,gfcizgid,1,7,2344,315.0,293.0,39.375,0.875,0.875,0.8603464733719643,6,77198,9146.166666666666,9649.75,1143.2708333333333,0.75,0.75,0.7523857003483025,2,0.25
13042,dgntmnkcz,1,8,3072,327.125,341.3333333333333,36.34722222222222,0.8888888888888888,0.8888888888888888,1.0415658960343883,7,112695,10976.142857142857,12521.666666666666,1219.5714285714284,0.7777777777777778,0.7777777777777778,0.8827816180485653,0,0.0
13043,dpdqzctevy,1,9,4242,466.0,424.2,46.6,0.9,0.9,1.057341008446913,8,129740,15176.625,12974.0,1517.6625,0.8,0.8,0.9571651233613059,1,0.1
13044,bhzejfzbaeo,1,10,3182,462.7,289.27272727272725,42.06363636363636,0.9090909090909091,0.9090909090909091,1.357262588569086,9,114324,15731.111111111111,10393.09090909091,1430.1010101010102,0.8181818181818182,0.8181818181818182,1.147168245293764,4,0.36363636363636365
13045,yepsjz,1,5,2736,418.4,456.0,69.73333333333333,0.8333333333333334,0.8333333333333334,0.6316462405552996,4,89903,9957.25,14983.833333333334,1659.5416666666667,0.6666666666666666,0.6666666666666666,0.4777178893185328,1,0.16666666666666666
13046,dfipui,1,5,1999,211.8,333.1666666666667,35.300000000000004,0.8333333333333334,0.8333333333333334,0.5859951452715952,4,46643,6199.25,7773.833333333333,1033.2083333333333,0.6666666666666666,0.6666666666666666,0.39647408201301126,3,0.5
13047,whywgcuqu,1,8,4647,418.5,516.3333333333334,46.5,0.8888888888888888,0.8888888888888888,1.155031489465783,7,152535,16099.714285714286,16948.333333333332,1788.857142857143,0.7777777777777778,0.7777777777777778,0.8608570322081073,2,0.2222222222222222
13048,zpltk,1,4,2719,343.25,543.8,68.65,0.8,0.8,0.514502401426927,3,75397,10258.0,15079.4,2051.6,0.6,0.6,0.40677572748581364,0,0.0
13049,anomqhlhu,1,8,3148,386.25,349.77777777777777,42.916666666666664,0.8888888888888888,0.8888888888888888,0.8069177248679479,7,108546,16620.14285714286,12060.666666666666,1846.6825396825398,0.7777777777777778,0.7777777777777778,0.6921649065624957,3,0.3333333333333333
13050,mylxvtoz,1,7,4856,397.7142857142857,607.0,49.714285714285715,0.875,0.875,0.9014237192301113,6,163215,16675.333333333332,20401.875,2084.4166666666665,0.75,0.75,0.6419154325502403,1,0.125
13051,hllgvfrywk,1,9,4848,399.0,484.8,39.9,0.9,0.9,1.2169494059063304,8,151858,12185.375,15185.8,1218.5375,0.8,0.8,1.0678839748790492,0,0.0
13052,qxwjovvgw,1,8,5162,621.25,573.5555555555555,69.02777777777777,0.8888888888888888,0.8888888888888888,1.0491119051904738,7,186474,23940.714285714286,20719.333333333332,2660.0793650793653,0.7777777777777778,0.7777777777777778,0.8944607164839617,1,0.1111111111111111
13053,kpgzf,1,4,2183,587.0,436.6,117.4,0.8,0.8,0.6215705368872699,3,46551,30297.0,9310.2,6059.4,0.6,0.6,0.3917221364986322,0,0.0
13054,godnmmtxpo,1,9,4580,277.3333333333333,458.0,27.73333333333333,0.9,0.9,1.114041694940167,8,151625,8731.75,15162.5,873.175,0.8,0.8,0.9062975795424595,2,0.2
13055,mititfzkc,1,7,4132,350.0,459.1111111111111,38.888888888888886,0.7777777777777778,0.8888888888888888,0.7309836246171891,7,142291,11715.57142857143,15810.111111111111,1301.7301587301588,0.7777777777777778,0.7777777777777778,0.6004002729560616,2,0.2222222222222222
13056,sefdzkwme,1,8,3855,397.875,428.3333333333333,44.208333333333336,0.8888888888888888,0.8888888888888888,0.9881553256044875,7,128794,19160.714285714286,14310.444444444445,2128.968253968254,0.7777777777777778,0.7777777777777778,0.8256703938703508,2,0.2222222222222222
13057,ppvgxghvi,1,8,4447,487.0,494.1111111111111,54.111111111111114,0.8888888888888888,0.8888888888888888,1.0794109702851533,7,138153,21738.14285714286,15350.333333333334,2415.3492063492067,0.7777777777777778,0.7777777777777778,0.8953587097611022,1,0.1111111111111111
13058,lfubg,1,4,1442,312.75,288.4,62.55,0.8,0.8,0.5427340467687922,3,53002,7346.0,10600.4,1469.2,0.6,0.6,0.3447539534740534,1,0.2
13059,asuyrl,1,5,3097,231.4,516.1666666666666,38.56666666666667,0.8333333333333334,0.8333333333333334,0.5537009669829384,4,92606,10869.0,15434.333333333334,1811.5,0.6666666666666666,0.6666666666666666,0.4952413180234445,2,0.3333333333333333
13060,dlcfz,1,4,845,475.25,169.0,95.05,0.8,0.8,0.5803248217494966,3,23823,18592.0,4764.6,3718.4,0.6,0.6,0.4248126280724727,0,0.0
13061,kviuarsvxr,1,9,5398,378.55555555555554,539.8,37.855555555555554,0.9,0.9,1.0109496788446368,8,171056,10406.0,17105.6,1040.6,0.8,0.8,0.8027871189633315,3,0.3
13062,agaiw,1,4,572,192.0,114.4,38.4,0.8,0.8,0.3940561605229136,3,9229,2146.6666666666665,1845.8,429.3333333333333,0.6,0.6,0.15524757427238683,3,0.6
13063,zjqwyka,1,6,4115,683.5,587.8571428571429,97.64285714285714,0.8571428571428571,0.8571428571428571,0.7599729766798161,5,141779,21242.4,20254.14285714286,3034.628571428572,0.7142857142857143,0.7142857142857143,0.666734355557147,1,0.14285714285714285
13064,kyurivmuyk,1,9,6093,294.3333333333333,609.3,29.43333333333333,0.9,0.9,1.0757095651550506,8,196296,6918.25,19629.6,691.825,0.8,0.8,0.7855145885007602,3,0.3
13065,yvpohk,1,5,3150,393.2,525.0,65.53333333333333,0.8333333333333334,0.8333333333333334,0.6867173609168963,4,109072,10740.75,18178.666666666668,1790.125,0.6666666666666666,0.6666666666666666,0.5370072960999731,1,0.16666666666666666
13066,ywuthlokod,1,9,5487,234.0,548.7,23.4,0.9,0.9,0.963698307780078,8,187940,5796.375,18794.0,579.6375,0.8,0.8,0.6608351149198683,3,0.3
13067,dqjvmyel,1,7,3486,579.1428571428571,435.75,72.39285714285714,0.875,0.875,0.7591690367397271,6,126095,20305.833333333332,15761.875,2538.2291666666665,0.75,0.75,0.6991047054309257,1,0.125
13068,bovuklrcyhl,1,10,4973,325.9,452.09090909090907,29.627272727272725,0.9090909090909091,0.9090909090909091,1.3634996222630025,9,178200,10901.444444444445,16200.0,991.0404040404042,0.8181818181818182,0.8181818181818182,1.1833056187960238,2,0.18181818181818182
13069,swcjsl,1,5,2689,446.2,448.1666666666667,74.36666666666666,0.8333333333333334,0.8333333333333334,0.7452612244570122,4,75626,17218.5,12604.333333333334,2869.75,0.6666666666666666,0.6666666666666666,0.6007050694352243,0,0.0
13070,mhobm,1,4,1330,288.25,266.0,57.65,0.8,0.8,0.46608839383035583,3,48518,4646.333333333333,9703.6,929.2666666666667,0.6,0.6,0.267021748299181,1,0.2
13071,cnzqweqy,1,7,3851,653.5714285714286,481.375,81.69642857142857,0.875,0.875,0.8650252031815489,6,122169,18995.5,15271.125,2374.4375,0.75,0.75,0.9082943566689059,1,0.125
13072,crhfxzyn,1,7,4035,479.14285714285717,504.375,59.892857142857146,0.875,0.875,1.0115402113324312,6,118017,19576.833333333332,14752.125,2447.1041666666665,0.75,0.75,0.8967911205242848,0,0.0
13073,nwnoc,1,4,2411,234.25,482.2,46.85,0.8,0.8,0.4660577322322881,3,71206,7616.666666666667,14241.2,1523.3333333333335,0.6,0.6,0.32733601821775177,1,0.2
13074,hqrxzhfn,1,7,3913,651.8571428571429,489.125,81.48214285714286,0.875,0.875,1.0619325155583685,6,140810,27105.333333333332,17601.25,3388.1666666666665,0.75,0.75,0.8468171506279482,0,0.0
13075,pomzprgxzpf,1,9,6513,503.1111111111111,592.0909090909091,45.73737373737374,0.8181818181818182,0.9090909090909091,1.0611326485105423,9,225416,16835.11111111111,20492.363636363636,1530.4646464646464,0.8181818181818182,0.8181818181818182,1.19351182654929,1,0.09090909090909091
13076,wlvkyodfjiu,1,10,4961,408.4,451.0,37.127272727272725,0.9090909090909091,0.9090909090909091,1.422643245474474,9,175949,15802.444444444445,15995.363636363636,1436.5858585858587,0.8181818181818182,0.8181818181818182,1.0421447753579407,3,0.2727272727272727
